VidhuG,1,9080,0,,,0,0,0,none,0,y,no robot present,0.0s,b'robot not present'
CharlieK,1,8749,8,,,4,0,0,none,1,y,They just stopped moving after shooting in auto for a solid 20-30 seconds,0.0s,"b""The robot just like froze in place for a solid 20 to 30 seconds after it shot in auto, looked like a failure. They did recover though eventually seemingly on their own. Pretty consistent shooting from what I've seen. No climbing at all."""
JeremiahX,1,10518,0,,,0,0,0,none,0,y,The robot basically didn't move the whole match,0.0s,"b'The robot pretty much just stayed in the same position the whole time, not doing a single thing'"
AbraarB,4,3545,8,,,8,0,0,none,0,,0.0s,b'seemed to not be intaking during inactive periods'
SharviN,5,11224,0,,,0,0,0,none,0,y,no show,0.0s,b''
AliceW,5,7088,0,,,0,0,0,none,0,y,No show,0.0s,b'Aparently they werent inspected for the match'
MadhavK,5,11309,2,,,0,0,0,none,0,y,"Beached, and stopped in the middle of the autozone for the last part of the match.",0.0s,"b'Beached for a part of the game, spent whole game bulldozing fuel.'"
PenelopeC,5,9577,0,,,0,0,0,none,1,,0.0s,b'Intook at the beginning then in going over the bump it broke and they were no longer able to intake. They continued to try and shoot the fuel in their hopper however it never worked. They tried to play defense for a couple seconds but immediately got a foul. Very shaky driving.'
CharlieK,5,9140,0,,,0,0,0,none,0,y,no show,0.0s,b'they left their alliance member to do a 1v2 lol. somehow that robot (NOT THEM) managed to pull of the 1v2 tho lol.'
AbraarB,5,9506,5,"[{""x"":153,""y"":204,""t"":1774714731},{""x"":113,""y"":236,""t"":1774714767},{""x"":123,""y"":149,""t"":1774714780},{""x"":111,""y"":264,""t"":1774714836}]","{""R1"":0,""R2"":1,""R3"":3,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",27,0,y,1,none,0,,0.0s,b'Turret malfunctioned towards the end. Also completely soloed (other teams were no-show).'
SharviN,6,436,3,"[{""x"":148,""y"":211,""t"":1774715339},{""x"":164,""y"":229,""t"":1774715399}]","{""R1"":0,""R2"":0,""R3"":2,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",6,0,0,none,0,,0.0s,b'passed for most of the match by pushing balls'
AliceW,6,7138,0,,,0,0,y,2,none,0,y,Rsl went out,0.0s,b'Rsl went out after a light hit to the bumpers'
MadhavK,6,1255,0,,,0,0,0,none,0,,0.0s,b'Was just a defense/bulldozing robot.'
PenelopeC,6,418,0,"[{""x"":626,""y"":91,""t"":1768584838},{""x"":626,""y"":118,""t"":1768584898},{""x"":646,""y"":83,""t"":1768584906}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":2,""B2"":1,""B3"":0,""B4"":0}",4,0,0,none,0,,0.0s,b'RSL died at ~20 sec left. Once intake was not working began pushing fuel into outpost instead'
CharlieK,6,6800,3,"[{""x"":165,""y"":179,""t"":1774715290},{""x"":165,""y"":186,""t"":1774715292},{""x"":153,""y"":96,""t"":1774715397},{""x"":99,""y"":149,""t"":1774715397},{""x"":125,""y"":203,""t"":1774715398},{""x"":139,""y"":133,""t"":1774715398}]","{""R1"":1,""R2"":4,""R3"":1,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",26,1,0,none,0,,0.0s,"b""Good shooting, good passing, strong robot all around. I mean it's Valor what did you expect. Only small thing is that they miss some with their turret but its pretty good."""
AbraarB,6,6901,0,"[{""x"":88,""y"":269,""t"":1774715401},{""x"":116,""y"":191,""t"":1774715432}]","{""R1"":0,""R2"":1,""R3"":1,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",6,0,0,none,0,,0.0s,b'Robot shot twice in the match. Crossed over to opponent side once and bulldozed fuel back from there.'
AliceW,7,6243,0,,,0,0,0,none,0,y,Shooter+intake didnt run,0.0s,b'Moving very slowly no auto or shoting'
MadhavK,7,6377,0,,,0,0,0,none,0,y,Intake still broken,0.0s,b''
AbraarB,7,2587,3,"[{""x"":128,""y"":141,""t"":1774716364},{""x"":134,""y"":260,""t"":1774716508},{""x"":116,""y"":219,""t"":1774716509},{""x"":190,""y"":279,""t"":1774716517},{""x"":110,""y"":281,""t"":1774716518}]","{""R1"":0,""R2"":1,""R3"":4,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",26,0,0,none,0,,0.0s,b''
PenelopeC,7,5103,0,"[{""x"":630,""y"":190,""t"":1768586026}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":3,""B3"":4,""B4"":0}",3,0,0,none,0,,0.0s,"b""Drive was very very slow, however I don't think it was a power issue because the intake was running fine. They weren't getting beached on anything just drove very slowly. """
SharviN,7,4076,0,"[{""x"":120,""y"":325,""t"":1774716469},{""x"":154,""y"":102,""t"":1774716504}]","{""R1"":0,""R2"":1,""R3"":0,""R4"":1,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",5,0,0,none,0,,0.0s,"b""SEEMED LIKE INEXPERIENCED DRIVER. ROBOT LOOKED LIKE IT DIDN'T REALLY KNOW WHAT IT WAS DOING. GOING BACK AND FORTH, KINDA. DIDN'T MAKE A SINGLE SHOT."""
CharlieK,7,3545,7,"[{""x"":169,""y"":207,""t"":1774716374}]","{""R1"":0,""R2"":0,""R3"":1,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",10,0,0,none,0,,0.0s,"b""Kinda of an eh robot. FWIW they seemed to have a slight mechanical issue, I saw some metal strip vibrating inside. I don't know if that's what caused their robot to sort of vomit out like metal shavings or something onto the field (it wasn't that much but it was noticeable). They couldn't really intake well from what I could see, so they didn't do too much of that. Slightly below mid robot in my opinion."""
PenelopeC,7,5103,0,"[{""x"":621,""y"":174,""t"":1768586157}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":1,""B3"":0,""B4"":0}",2,0,0,none,0,,0.0s,"b'Drive was very slow but other functionalities worked, never got beached. '"
HugoV,8,11224,0,,,0,0,0,none,0,,0.0s,b'NO SHOW'
BrandtE,8,8750,0,,,0,0,0,none,0,,0.0s,b'Robot was immediately E-Stopped and did not score any fuel.'
AyanI,8,7088,0,,,0,0,0,none,0,y,movement problems in beginning of match.,0.0s,"b'beacheded themselves on depot on auto, bulldozing a bit in teleop. couldnt bulldoze efficiently and seemed very janky.'"
IshantY,8,2789,0,"[{""x"":733,""y"":99,""t"":1768593188}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":1,""B2"":0,""B3"":0,""B4"":0}",32,0,0,none,0,y,intake was jamming a lot,0.0s,"b""Their intake was jamming a ton, they missed a lot. Essentially made 2 fuel the entire match and struggled to shoot. It looked like their intake broke in auto and couldn't recover, but they could still intake. Just super slow and clanky, missed every shot."""
AbraarB,8,10913,0,"[{""x"":141,""y"":266,""t"":1774723669},{""x"":118,""y"":265,""t"":1774723743}]","{""R1"":0,""R2"":0,""R3"":2,""R4"":0,""B1"":2,""B2"":2,""B3"":4,""B4"":0}",6,0,0,none,0,,0.0s,b'Struggled with the bump a few times. Movement overall seemed slow.'
AmanM,8,5892,4,"[{""x"":666,""y"":45,""t"":1774723637},{""x"":716,""y"":101,""t"":1774723646},{""x"":683,""y"":321,""t"":1774723666},{""x"":704,""y"":256,""t"":1774723737},{""x"":701,""y"":240,""t"":1774723741},{""x"":737,""y"":327,""t"":1774723749},{""x"":671,""y"":130,""t"":1774723762},{""x"":680,""y"":146,""t"":1774723765},{""x"":688,""y"":292,""t"":1774723845}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":1,""B2"":3,""B3"":3,""B4"":2}",69,0,0,none,0,y,bad shooter,0.0s,"b""the driving is fine, they coralled corral and bulldozed to their side but their shooter overshoots so they couldn't consistently score"""
AmanM,9,9140,0,,,0,0,0,none,0,y,no show,0.0s,b'no show :sadge:'
MadhavK,9,8573,0,"[{""x"":616,""y"":77,""t"":1768593714},{""x"":653,""y"":72,""t"":1768593729}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":2,""B2"":0,""B3"":0,""B4"":0}",4,0,0,none,0,y,Intake looked extremely broken,0.0s,"b'Did nothing, just bulldozed fuel for the full game, maybe shot 8 preloaded and missed 4.'"
HugoV,9,2583,3,,,13,2,0,none,0,,0.0s,"b'Very accurate, results might not be exact as many teams shot into same zone at same time. '"
AyanI,9,118,1,"[{""x"":182,""y"":63,""t"":1774724241},{""x"":197,""y"":46,""t"":1774724243},{""x"":187,""y"":353,""t"":1774724246},{""x"":194,""y"":84,""t"":1774724248},{""x"":190,""y"":62,""t"":1774724268},{""x"":173,""y"":71,""t"":1774724272},{""x"":163,""y"":124,""t"":1774724290},{""x"":190,""y"":213,""t"":1774724299},{""x"":172,""y"":113,""t"":1774724312},{""x"":146,""y"":128,""t"":1774724324}]","{""R1"":5,""R2"":3,""R3"":1,""R4"":1,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",41,1,0,none,0,,0.0s,"b""scored a lot in auto. accuracy is back for the corner shots. Had only a little misses in teleop. They're definitely back..."""
AbraarB,9,5572,6,"[{""x"":167,""y"":274,""t"":1774724206},{""x"":131,""y"":265,""t"":1774724225},{""x"":125,""y"":308,""t"":1774724231},{""x"":149,""y"":301,""t"":1774724278},{""x"":177,""y"":255,""t"":1774724281}]","{""R1"":0,""R2"":0,""R3"":3,""R4"":2,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",16,2,0,none,0,,0.0s,b'Turret malfunctioned towards the very end. Overall very good robot.'
BrandtE,9,6180,0,,,11,0,0,none,0,,0.0s,"b'Slowly but accurately scored 6 fuel in auto.\r\nRobot had a slow tank drive.\r\nShooter was slow, shooting only about 2 balls/sec, and would frequently miss the first 2 balls due to the motors not being fully sped up yet.'"
EstherK,10,6901,0,,,0,0,0,none,0,,0.0s,"b""Filled hub in auto and then didn't work for the rest of the match."""
MadhavK,10,3545,0,"[{""x"":703,""y"":224,""t"":1768594525}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":76,""B2"":132,""B3"":1,""B4"":0}",5,0,y,1,none,0,,0.0s,"b'Got beached for a bit, played defense, then made 1 shot.'"
JeremiahX,10,4076,0,"[{""x"":157,""y"":276,""t"":1774724932},{""x"":132,""y"":289,""t"":1774724933},{""x"":133,""y"":218,""t"":1774724940},{""x"":148,""y"":203,""t"":1774724941},{""x"":132,""y"":232,""t"":1774724942},{""x"":158,""y"":223,""t"":1774724943}]","{""R1"":0,""R2"":0,""R3"":6,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",5,0,0,none,0,,0.0s,b''
SethS,10,418,0,"[{""x"":191,""y"":156,""t"":1774724839},{""x"":156,""y"":279,""t"":1774724897},{""x"":131,""y"":177,""t"":1774724899},{""x"":137,""y"":113,""t"":1774724907},{""x"":180,""y"":42,""t"":1774724910}]","{""R1"":1,""R2"":3,""R3"":1,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",2,0,0,none,0,,0.0s,"b'Powered down partway through the match, did not turn back on, was off for about the last minute of the match. Pretty high consistency other than that in shooting. '"
ClaireN,10,9506,5,,,42,1,0,none,0,y,,0.0s,"b""Towards the end of the match the turret became a lot more unreliable, auto shoot went wrong for some reason and the entire load of fuel missed the hub but was still consistent. Also they seemed to have some trouble with intaking at the end; the intake wouldn't pick up balls. No visible breaks though."""
BenW,10,6243,0,,,0,0,0,none,0,,0.0s,"b'Didnt shoot at all, just shuttling. Slow driving too.'"
JeremiahX,11,1255,0,,,0,0,y,1,none,0,,0.0s,b'no shooter only bulldozed'
CharlieK,11,7088,0,,,0,0,0,none,0,,0.0s,"b'They literally did nothing except push around balls. Not bulldoze, but just move around the field and push balls. No defense played. No intaking or shooting. Basically a pancake bot all things considered'"
AliaD,11,6800,0,"[{""x"":683,""y"":254,""t"":1774728248},{""x"":692,""y"":280,""t"":1774728378},{""x"":738,""y"":288,""t"":1774728383},{""x"":739,""y"":322,""t"":1774728384},{""x"":713,""y"":256,""t"":1774728386}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":4,""B4"":1}",31,4,0,none,0,,0.0s,"b'They were able to shoot while moving with pretty good accuracy, only missing a few fuel.\r\nAt one point instead of passing they outtook fuel through their intake over the bump.'"
MadhavK,11,8750,0,"[{""x"":658,""y"":217,""t"":1768597780},{""x"":666,""y"":199,""t"":1768597823}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":1,""B3"":1,""B4"":0}",0,0,0,none,0,y,Intake was kinda broken,0.0s,"b'Did not do much shooting, was mainly ""bulldozing""'"
SamarthB,11,10913,0,"[{""x"":680,""y"":224,""t"":1744466250}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":1,""B4"":0}",6,0,0,none,0,,0.0s,"b""They don't shoot much and their intake is really wobbly."""
AyanI,11,5892,7,,,0,0,0,none,0,y,disabled after shooting post auto.,0.0s,b' in auto  they started shooting at their own drive station then disabled for rest of match.'
MadhavK,12,9577,0,"[{""x"":680,""y"":78,""t"":1768598366},{""x"":680,""y"":78,""t"":1768598367}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":2,""B2"":0,""B3"":0,""B4"":0}",2,0,0,none,0,y,Intake was damaged,0.0s,b''
NoamW,12,2583,1,"[{""x"":679,""y"":259,""t"":1744466738},{""x"":653,""y"":112,""t"":1744466743},{""x"":660,""y"":122,""t"":1744466744},{""x"":666,""y"":127,""t"":1744466748},{""x"":684,""y"":180,""t"":1744466788}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":4,""B3"":1,""B4"":0}",6,1,0,none,0,y,"RSL turned solid, stopped in the middle of the ield",0.0s,"b'Very fast index and shooter, moved quick, extremely high accuracy'"
AliaD,12,9140,3,,,42,1,0,none,0,,0.0s,"b""Their hopper didn't have a top so a lot of fuel would fall out when moving too quickly."""
CharlieK,12,2587,2,"[{""x"":177,""y"":180,""t"":1774728730}]","{""R1"":0,""R2"":1,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",0,0,0,none,0,y,They stopped moving in the last 30s approx.,0.0s,"b""They didn't shoot except in auto I think. Apart from that, no intaking of fuel and shooting. They tried to push fuel into the corral but it wasn't too good imo. Had functionality overall of pancake bot."""
AyanI,12,7138,0,,,0,0,0,none,0,y,movement was slow in middle match and the robot wasn't responding at end of match,0.0s,"b'no Auto got beached early and got off. started corral clumping, then got stuck on bump then got off,'"
JeremiahX,12,9140,0,,,23,2,0,none,0,,0.0s,b''
PierceH,13,5103,0,,,0,0,0,none,0,y,shooter,0.0s,b'shooter faileed but did a bit of bulldozing'
MadhavK,13,436,2,"[{""x"":680,""y"":107,""t"":1768598779},{""x"":671,""y"":145,""t"":1768598810},{""x"":655,""y"":136,""t"":1768598823},{""x"":655,""y"":136,""t"":1768598824},{""x"":660,""y"":137,""t"":1768598826},{""x"":660,""y"":137,""t"":1768598826},{""x"":660,""y"":137,""t"":1768598830},{""x"":648,""y"":173,""t"":1768598860},{""x"":676,""y"":166,""t"":1768598872},{""x"":647,""y"":164,""t"":1768598875},{""x"":675,""y"":169,""t"":1768598882},{""x"":710,""y"":143,""t"":1768598895},{""x"":642,""y"":176,""t"":1768598905}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":13,""B3"":0,""B4"":0}",9,0,0,none,0,,0.0s,b'good robot'
NoamW,13,118,8,"[{""x"":605,""y"":355,""t"":1744467226},{""x"":602,""y"":354,""t"":1744467227},{""x"":602,""y"":354,""t"":1744467228},{""x"":602,""y"":354,""t"":1744467229},{""x"":602,""y"":354,""t"":1744467229},{""x"":722,""y"":325,""t"":1744467270},{""x"":722,""y"":330,""t"":1744467273},{""x"":678,""y"":254,""t"":1744467274},{""x"":605,""y"":353,""t"":1744467276},{""x"":605,""y"":353,""t"":1744467276},{""x"":600,""y"":358,""t"":1744467284},{""x"":678,""y"":314,""t"":1744467290},{""x"":714,""y"":256,""t"":1744467303}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":2,""B3"":2,""B4"":11}",17,0,0,none,0,,0.0s,"b'0 in auto, fast scoring, somewhat consistent'"
AliaD,13,5103,0,"[{""x"":122,""y"":152,""t"":1774729475},{""x"":125,""y"":131,""t"":1774729479},{""x"":101,""y"":139,""t"":1774729481},{""x"":109,""y"":165,""t"":1774729484}]","{""R1"":0,""R2"":4,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",10,0,0,none,0,y,fuel got jammed so couldn't shoot,0.0s,"b""They lined up to climb, but didn't have time"""
RiderG,13,6377,0,"[{""x"":174,""y"":152,""t"":1774729340},{""x"":153,""y"":172,""t"":1774729341},{""x"":131,""y"":275,""t"":1774729348},{""x"":172,""y"":171,""t"":1774729374},{""x"":144,""y"":265,""t"":1774729378}]","{""R1"":0,""R2"":3,""R3"":2,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",12,0,0,none,0,,0.0s,b'Not 100% sure if auto worked correctly'
AyanI,13,8573,6,"[{""x"":115,""y"":323,""t"":1774729275},{""x"":115,""y"":323,""t"":1774729275},{""x"":187,""y"":358,""t"":1774729331},{""x"":185,""y"":353,""t"":1774729358},{""x"":135,""y"":362,""t"":1774729378}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":5,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",7,0,0,none,0,y,intake barely worked,0.0s,b'Te intake was really on picking up on fuel at a time.Also they had a lot of misses for a little fuel shot.'
AyanI,14,7088,0,,,0,0,0,none,0,,0.0s,b'hit tower in auto then stopped.Bulldozer of match but poorly. kept hitting fuel towards the wrong alliance. Driver scared to make really any contact with other robots.'
PierceH,14,2789,0,,,0,0,y,3,none,0,,0.0s,b'played decent defense the entire time'
AliaD,14,2789,0,,,0,0,y,0,none,0,,0.0s,"b'Attempted to stop a robot from shooting a couple times, but was unseccesful'"
NoamW,14,11309,0,"[{""x"":618,""y"":195,""t"":1744468297}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":3,""B3"":0,""B4"":0}",4,0,0,none,0,,0.0s,b'very slow moving attempted to corral but moved too slow to have a large impact'
RiderG,14,5572,0,"[{""x"":181,""y"":119,""t"":1774730227},{""x"":171,""y"":156,""t"":1774730250},{""x"":131,""y"":100,""t"":1774730293},{""x"":170,""y"":157,""t"":1774730302},{""x"":130,""y"":141,""t"":1774730361},{""x"":149,""y"":121,""t"":1774730365},{""x"":141,""y"":129,""t"":1774730366}]","{""R1"":1,""R2"":6,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",17,2,0,none,0,,0.0s,"b'Hopper seemed to jam at some times, but was able to be freed'"
MadhavK,14,6243,0,,,0,0,0,none,1,,0.0s,"b'Did not shoot, intake did not seem to be viable. 2789 Red Alliance came to their side, and they received(or may not have)a foul against 2789.'"
PierceH,15,9506,3,,,13,0,0,none,0,,0.0s,b'shot a lot'
MadhavK,14,6243,2,,,0,0,0,none,0,,0.0s,b''
RiderG,15,1255,0,,,0,0,0,none,0,,0.0s,b'pushed a lot of balls to human players'
AliaD,15,9506,1,"[{""x"":129,""y"":170,""t"":1774730759},{""x"":138,""y"":157,""t"":1774730772},{""x"":139,""y"":159,""t"":1774730833},{""x"":142,""y"":160,""t"":1774730833},{""x"":135,""y"":160,""t"":1774730843},{""x"":146,""y"":165,""t"":1774730868}]","{""R1"":0,""R2"":6,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",12,0,0,none,0,,0.0s,b''
AyanI,15,4076,7,,,0,0,0,none,0,y,didn't move,0.0s,"b""most most of there preload in auto. idn't move by their own will, only intake and shooting seemed to have any function."""
NoamW,15,3545,0,"[{""x"":671,""y"":189,""t"":1744468673},{""x"":687,""y"":261,""t"":1744468677},{""x"":669,""y"":203,""t"":1744468729}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":1,""B3"":2,""B4"":0}",10,0,0,none,0,,0.0s,"b""didn't look like the best driver, kept getting in the way of alliance, seemed to have auto issues"""
MadhavK,16,11224,0,,,0,0,0,none,0,y,did not show up,0.0s,b'Did not show up'
PierceH,16,2583,6,"[{""x"":131,""y"":251,""t"":1774731472},{""x"":125,""y"":197,""t"":1774731514}]","{""R1"":0,""R2"":1,""R3"":1,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",13,1,0,none,0,,0.0s,b'shot a lot'
AliaD,16,2583,10,,,16,1,0,none,0,,0.0s,b'got stuck on the bump for 5-6 seconds before getting pushed off by and alliance member'
AyanI,16,5103,1,,,1,0,0,none,0,y,shooter,0.0s,"b'bulldozed a lot, shooter broke.'"
RiderG,16,10913,0,,,1,0,0,none,0,y,disabled mid match,0.0s,b''
NoamW,16,418,5,,,3,0,0,none,0,y,random solid RSL failure,0.0s,b'possible FMS issue'
SethS,17,9140,1,"[{""x"":143,""y"":185,""t"":1774731988},{""x"":120,""y"":250,""t"":1774732138},{""x"":157,""y"":321,""t"":1774732139}]","{""R1"":0,""R2"":1,""R3"":1,""R4"":1,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",7,5,0,none,0,,0.0s,"b'Had trouble going over the bump, most of the game they spent shoveling. Scored very little fuel. Attempted passing but just shot straight up for most of the balls'"
AkhilM,17,436,3,y,"[{""x"":717,""y"":38,""t"":1768601587},{""x"":707,""y"":60,""t"":1768601589},{""x"":669,""y"":125,""t"":1768601590}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":2,""B2"":1,""B3"":0,""B4"":0}",11,0,0,none,0,,0.0s,"b'Fairly accurate shooting, smooth swerve driving, tried to free 6377 from beaching but was extremely aggressive'"
RiderG,17,118,3,"[{""x"":186,""y"":349,""t"":1774732012},{""x"":190,""y"":48,""t"":1774732032},{""x"":140,""y"":266,""t"":1774732044},{""x"":192,""y"":360,""t"":1774732090}]","{""R1"":1,""R2"":0,""R3"":1,""R4"":2,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",20,0,0,none,0,,0.0s,b''
MichaelW,17,9577,0,"[{""x"":689,""y"":201,""t"":1744469971},{""x"":726,""y"":304,""t"":1744469993}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":1,""B4"":1}",5,0,0,none,0,y,"Got Jammed the entire match, could barey shoot and it was always inaccurate",0.0s,b'Slow robot that browns out. Driver steers it like a sailship that turns on a $100. Prone to get beached due to driver skill'
KenY,17,6377,0,,,8,0,0,none,0,y,beached,0.0s,"b'got stuck on top of balls under tower, shooter takes ~5s before beginning to shoot'"
SamarthB,17,6377,1,"[{""x"":193,""y"":122,""t"":1774732148},{""x"":183,""y"":132,""t"":1774732148},{""x"":178,""y"":141,""t"":1774732149},{""x"":184,""y"":148,""t"":1774732179}]","{""R1"":0,""R2"":4,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",8,1,0,none,0,,0.0s,"b""The hopper has a tendency to get jammed and not shoot. Also, they got stick on a bunch of fuel near the tower and wasted a lot of time. I think it was a difficult situation to be in because they couldn't see their fuel."""
KenY,17,6377,0,,,8,0,0,none,0,y,beached,0.0s,"b'got stuck on top of balls under tower, shooter takes ~5s before beginning to shoot'"
KenY,18,11309,0,,,0,0,0,none,0,y,soumik's chance with sahana,0.0s,"b""afk during auto\r\ndidn't do anything"""
SamarthB,18,8573,0,"[{""x"":174,""y"":112,""t"":1774732842},{""x"":146,""y"":74,""t"":1774732857},{""x"":139,""y"":91,""t"":1774732927}]","{""R1"":2,""R2"":1,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",7,0,0,none,0,,0.0s,b'This robot is very inconsistent with their shooting and picks up 1 fuel at a time for some reason. It takes a while to index as well.'
SethS,18,6800,2,"[{""x"":120,""y"":148,""t"":1774732739},{""x"":122,""y"":151,""t"":1774732748},{""x"":157,""y"":286,""t"":1774732760},{""x"":146,""y"":303,""t"":1774732800},{""x"":168,""y"":298,""t"":1774732806},{""x"":102,""y"":355,""t"":1774732818},{""x"":83,""y"":348,""t"":1774732849}]","{""R1"":0,""R2"":2,""R3"":2,""R4"":3,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",3,1,0,none,0,y,Intake broke,0.0s,"b'Intake broke, but they quickly pivoted to using human players. Very good accuracy and passes.'"
RiderG,18,7138,0,,,0,0,0,none,0,y,barely moved im not sure if anything was working at all,0.0s,"b""Didn't move much and blocked one of the trenches"""
KenY,18,11309,0,,,0,0,0,none,0,,0.0s,"b""afk during auto\r\ndidn't do anything"""
MichaelW,18,2587,0,"[{""x"":673,""y"":202,""t"":1744470684},{""x"":686,""y"":235,""t"":1744470716},{""x"":689,""y"":199,""t"":1744470740},{""x"":662,""y"":212,""t"":1744470806}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":1,""B3"":3,""B4"":0}",17,0,0,none,0,,0.0s,b'Turns slow and drives slow. Easy to defend. '
AkhilM,18,5572,13,"[{""x"":621,""y"":62,""t"":1768602290},{""x"":629,""y"":124,""t"":1768602301},{""x"":659,""y"":184,""t"":1768602311},{""x"":624,""y"":164,""t"":1768602343},{""x"":655,""y"":120,""t"":1768602363},{""x"":642,""y"":136,""t"":1768602391}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":1,""B2"":5,""B3"":4,""B4"":6}",12,2,0,,0,,0.0s,"b'Very fast intaking, and quick swerve, generally good accuracy but some issues, tried coraling into human player station some'"
KenY,19,11224,0,,,0,0,0,none,0,y,no show,0.0s,b'no show'
JosephineL,19,6243,0,[],"{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":2,""B2"":4,""B3"":0,""B4"":0}",0,0,y,0,none,0,,0.0s,"b""beached on bump, got pushed free. tried to stop mech ad cheese from stealing fuel. didn't shoot, corralled the whole time, did a decent job"""
SethS,19,2583,5,"[{""x"":152,""y"":261,""t"":1774733435},{""x"":122,""y"":320,""t"":1774733474},{""x"":113,""y"":308,""t"":1774733482},{""x"":116,""y"":291,""t"":1774733483},{""x"":105,""y"":288,""t"":1774733492},{""x"":115,""y"":305,""t"":1774733532},{""x"":115,""y"":305,""t"":1774733537},{""x"":115,""y"":305,""t"":1774733541},{""x"":115,""y"":305,""t"":1774733542}]","{""R1"":0,""R2"":0,""R3"":3,""R4"":6,""B1"":0,""B2"":0,""B3"":0,""B4"":0}",10,1,0,none,0,y,Hopper fell off,0.0s,"b'Very fast intake, got hit hard and hopper fell off for very end of the match. Extremely fast shooting and very accurate. High fuel storage.'"
AkhilM,19,5892,0,"[{""x"":637,""y"":96,""t"":1768602976},{""x"":682,""y"":115,""t"":1768603047},{""x"":652,""y"":127,""t"":1768603049},{""x"":622,""y"":152,""t"":1768603077}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":1,""B2"":3,""B3"":0,""B4"":0}",13,0,0,none,0,,0.0s,"b""Got beached in auton and couldn't get off, had a hard time alighting to hub, turret was slow"""
MichaelW,19,5103,1,"[{""x"":700,""y"":206,""t"":1744471385}]","{""R1"":0,""R2"":0,""R3"":0,""R4"":0,""B1"":0,""B2"":0,""B3"":1,""B4"":0}",2,0,y,0,"323,301",0,y,jammed at the very end of the match,9.7s,"b""Drives very very slow, struggles with bump, tried to defend very, didn't work"""
